student_id,student_name,future_career,job_query,interested_domain,rank,course,rating,rating_norm,level,skills,sim_score,final_score
90,Michael Brown,Web Developer,Full Stack Developer,Web Development,7,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2377,0.2139
90,Michael Brown,Web Developer,Full Stack Developer,Web Development,8,Agile Software Development,4.6,0.92,Beginner,scrum (software development)  agile manifesto  user story  extreme programming  Software Engineering  software  agile management  Leadership and Management  Agile Software Development  Computer Programming computer-science software-development,0.2264,0.2083
90,Michael Brown,Web Developer,Full Stack Developer,Web Development,9,Getting Started With Application Development,4.5,0.9,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Storage  bigquery  Google App Engine  google storage  web application  web  Cloud Computing  Application Development computer-science software-development,0.2235,0.2012
90,Michael Brown,Web Developer,Full Stack Developer,Web Development,10,New Product Development - develop your own new product,4.2,0.84,Advanced,project  agile management  project planning  project plan  Product Development  efficient frontier  Innovation  Project Management  new product development  critical success factor business entrepreneurship,0.2167,0.182
91,Emily Lee,Data Analyst,Data Analyst,Data Science,1,Introduction to Data Analytics,4.7,0.94,Advanced,analytics  Data Analysis  physics  Exploratory Data Analysis  business analytics  Python Programming  quality control  Data Science  SQL  Business Analysis data-science data-analysis,0.4569,0.4295
91,Emily Lee,Data Analyst,Data Analyst,Data Science,2,Excel Basics for Data Analysis,4.7,0.94,Advanced,euler's totient function  Pivot Table  worksheet  reference data  data quality  Rowing  Data Analysis  Microsoft Excel  editing  spreadsheet data-science data-analysis,0.3434,0.3228
91,Emily Lee,Data Analyst,Data Analyst,Data Science,3,Research Data Management and Sharing,4.7,0.94,Intermediate,enabling  document management systems  Strategy  Data Management  confidentiality  research data archiving  metadata  Planning  data file  Leadership and Management data-science data-analysis,0.338,0.3177
91,Emily Lee,Data Analyst,Data Analyst,Data Science,4,SQL for Data Science,4.5,0.9,Conversant,modeling  Databases  data retrieval  analysis  Data Analysis  SQL  mysql  Data Model  sqlite  join (sql) data-science data-analysis,0.3498,0.3148
91,Emily Lee,Data Analyst,Data Analyst,Data Science,5,Big Data Modeling and Management Systems,4.4,0.88,Intermediate,Databases  analytics  graphs  Data Structures  Big Data Analytics  Data Management  Big Data  Data Model  Leadership and Management  modeling data-science data-analysis,0.3507,0.3086
91,Emily Lee,Data Analyst,Data Analyst,Data Science,6,Introduction to Accounting Data Analytics and Visualization,4.8,0.96,Advanced,data clustering algorithms  analytics  tableau software  Microsoft Excel  Data Visualization  microsoft excel vba  Pivot Table  analysis  Data Analysis  software data-science data-analysis,0.3187,0.306
91,Emily Lee,Data Analyst,Data Analyst,Data Science,7,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.3356,0.302
91,Emily Lee,Data Analyst,Data Analyst,Data Science,8,Managing Data Analysis,4.5,0.9,Conversant,inference  Data Analysis  Communication  General Statistics  interpretation  Exploratory Data Analysis  process  Leadership and Management  Data Management  analysis business leadership-and-management,0.3262,0.2936
91,Emily Lee,Data Analyst,Data Analyst,Data Science,9,Data Management and Visualization,4.3,0.86,Advanced,language  Data Management  General Statistics  Data Visualization  Computer Programming  Python Programming  Frequency Distribution  analysis  Data Analysis  Leadership and Management data-science data-analysis,0.3192,0.2745
91,Emily Lee,Data Analyst,Data Analyst,Data Science,10,Social Media Data Analytics,4.0,0.8,Advanced,Data Model  sentiment analysis  Computer Programming  text mining  Python Programming  social media analytics  Data Analysis  Social Media  analysis  R Programming data-science data-analysis,0.3258,0.2606
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,1,Web Application Development: Basic Concepts,4.5,0.9,Advanced,active record pattern  ruby on rails  web  Javascript  ajax (programming)  html  middleware  ruby (programming language)  Full-Stack Web Development  web application computer-science mobile-and-web-development,0.3149,0.2834
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,2,Engineering Practices for Building Quality Software,4.1,0.82,Conversant,code coverage  version control systems  software project management  design pattern  software quality  Software Architecture  static analysis  software  Continuous Integration  Software Engineering computer-science software-development,0.3087,0.2531
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,3,Web Design: Wireframes to Prototypes,4.8,0.96,Advanced,user interface  design pattern  java annotation  website wireframe  User Experience  experience  web  interfaces  user interface design  Web Design arts-and-humanities music-and-art,0.2617,0.2512
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,4,Introduction to Web Development,4.6,0.92,Conversant,web  Web Design  HTML5  Web Development  web page  Javascript  CSS  web hosting service  html  Front-End Web Development computer-science mobile-and-web-development,0.2555,0.2351
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,5,Leading Teams,4.7,0.94,Intermediate,performance  leadership  Team Building  team leader  Project Management  behavior  team management  Leadership and Management  Leadership Development  leadership dynamics business leadership-and-management,0.2399,0.2255
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,6,Web Design: Strategy and Information Architecture,4.8,0.96,Advanced,User Experience  web  Strategy  architecture  persona (user experience)  information architecture  User Research  Web Design  site map  experience arts-and-humanities music-and-art,0.2253,0.2163
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,7,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2377,0.2139
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,8,Agile Software Development,4.6,0.92,Beginner,scrum (software development)  agile manifesto  user story  extreme programming  Software Engineering  software  agile management  Leadership and Management  Agile Software Development  Computer Programming computer-science software-development,0.2265,0.2084
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,9,Getting Started With Application Development,4.5,0.9,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Storage  bigquery  Google App Engine  google storage  web application  web  Cloud Computing  Application Development computer-science software-development,0.2236,0.2012
93,Olivia Brown,Game Developer,Full Stack Developer,Game Development,10,New Product Development - develop your own new product,4.2,0.84,Advanced,project  agile management  project planning  project plan  Product Development  efficient frontier  Innovation  Project Management  new product development  critical success factor business entrepreneurship,0.2167,0.182
94,John Smith,Ethical Hacker,Information Security Analyst,Cybersecurity,1,Security Operations and Administration,4.7,0.94,Advanced,configuration management  separation of duties  key (cryptography)  Security Operations  security awareness  Software Engineering  owasp  management process  security  release management information-technology security,0.5066,0.4762
94,John Smith,Ethical Hacker,Information Security Analyst,Cybersecurity,2,Information Security: Context and Introduction,4.6,0.92,Beginner,Cryptography  Leadership and Management  security management  information security  Network Security  security  encryption  incident management  authorization  Risk computer-science computer-security-and-networks,0.4945,0.4549
94,John Smith,Ethical Hacker,Information Security Analyst,Cybersecurity,3,Protecting Cloud Architecture with Alibaba Cloud,4.9,0.98,Beginner,performance  wi-fi  encryption  data security  wireless network interface controller  index  security  Switches  web  history computer-science software-development,0.4078,0.3996
94,John Smith,Ethical Hacker,Information Security Analyst,Cybersecurity,4,Networks and Communications Security,4.7,0.94,Advanced,sublayer  virtual circuit  security  virtual lan  wireless  fibre channel over ethernet  virtual private lan service  domain name system  control plane  data link layer information-technology security,0.3925,0.369
